x,y,z
106787,49438,17
106787,49439,17
106787,49440,17
106787,49441,17
106787,49442,17
106787,49443,17
106787,49444,17
106787,49445,17
106787,49446,17
106787,49447,17
106787,49448,17
106787,49449,17
106787,49450,17
106787,49451,17
106787,49452,17
106787,49453,17
106787,49454,17
106787,49455,17
106787,49456,17
106787,49457,17
106787,49458,17
106787,49459,17
106787,49460,17
106787,49461,17
106787,49462,17
106787,49463,17
106787,49464,17
106787,49465,17
106787,49466,17
106787,49467,17
106787,49468,17
106787,49469,17
106787,49470,17
106788,49240,17
106788,49241,17
106788,49242,17
106788,49243,17
106788,49244,17
106788,49245,17
106788,49246,17
106788,49247,17
106788,49248,17
106788,49249,17
106788,49250,17
106788,49251,17
106788,49252,17
106788,49253,17
106788,49254,17
106788,49255,17
106788,49256,17
106788,49257,17
106788,49258,17
106788,49259,17
106788,49260,17
106788,49261,17
106788,49262,17
106788,49263,17
106788,49264,17
106788,49265,17
106788,49266,17
106788,49267,17
106788,49268,17
106788,49269,17
106788,49270,17
106788,49271,17
106788,49272,17
106788,49273,17
106788,49274,17
106788,49275,17
106788,49276,17
106788,49277,17
106788,49278,17
106788,49279,17
106788,49280,17
106788,49281,17
106788,49282,17
106788,49283,17
106788,49284,17
106788,49285,17
106788,49286,17
106788,49287,17
106788,49288,17
106788,49289,17
106788,49290,17
106788,49291,17
106788,49292,17
106788,49293,17
106788,49294,17
106788,49295,17
106788,49296,17
106788,49297,17
106788,49298,17
106788,49299,17
106788,49300,17
106788,49301,17
106788,49302,17
106788,49303,17
106788,49304,17
106788,49305,17
106788,49306,17
106788,49307,17
106788,49308,17
106788,49309,17
106788,49310,17
106788,49311,17
106788,49312,17
106788,49313,17
106788,49314,17
106788,49315,17
106788,49316,17
106788,49317,17
106788,49318,17
106788,49319,17
106788,49320,17
106788,49321,17
106788,49322,17
106788,49323,17
106788,49324,17
106788,49325,17
106788,49326,17
106788,49327,17
106788,49328,17
106788,49329,17
106788,49330,17
106788,49331,17
106788,49332,17
106788,49333,17
106788,49334,17
106788,49335,17
106788,49336,17
106788,49337,17
106788,49338,17
106788,49339,17
106788,49340,17
106788,49341,17
106788,49342,17
106788,49343,17
106788,49344,17
106788,49345,17
106788,49346,17
106788,49347,17
106788,49348,17
106788,49349,17
106788,49350,17
106788,49351,17
106788,49352,17
106788,49353,17
106788,49354,17
106788,49355,17
106788,49356,17
106788,49357,17
106788,49358,17
106788,49359,17
106788,49360,17
106788,49361,17
106788,49362,17
106788,49363,17
106788,49364,17
106788,49365,17
106788,49366,17
106788,49367,17
106788,49368,17
106788,49369,17
106788,49370,17
106788,49371,17
106788,49372,17
106788,49373,17
106788,49374,17
106788,49375,17
106788,49376,17
106788,49377,17
106788,49378,17
106788,49379,17
106788,49380,17
106788,49381,17
106788,49382,17
106788,49383,17
106788,49384,17
106788,49385,17
106788,49386,17
106788,49387,17
106788,49388,17
106788,49389,17
106788,49390,17
106788,49391,17
106788,49392,17
106788,49393,17
106788,49394,17
106788,49395,17
106788,49396,17
106788,49397,17
106788,49398,17
106788,49399,17
106788,49400,17
106788,49401,17
106788,49402,17
106788,49403,17
106788,49404,17
106788,49405,17
106788,49406,17
106788,49407,17
106788,49408,17
106788,49409,17
106788,49410,17
106788,49411,17
106788,49412,17
106788,49413,17
106788,49414,17
106788,49415,17
106788,49416,17
106788,49417,17
106788,49418,17
106788,49419,17
106788,49420,17
106788,49421,17
106788,49422,17
106788,49423,17
106788,49424,17
106788,49425,17
106788,49426,17
106788,49427,17
106788,49428,17
106788,49429,17
106788,49430,17
106788,49431,17
106788,49432,17
106788,49433,17
106788,49434,17
106788,49435,17
106788,49436,17
106788,49437,17
106788,49438,17
106788,49439,17
106788,49440,17
106788,49441,17
106788,49442,17
106788,49443,17
106788,49444,17
106788,49445,17
106788,49446,17
106788,49447,17
106788,49448,17
106788,49449,17
106788,49450,17
106788,49451,17
106788,49452,17
106788,49453,17
106788,49454,17
106788,49455,17
106788,49456,17
106788,49457,17
106788,49458,17
106788,49459,17
106788,49460,17
106788,49461,17
106788,49462,17
106788,49463,17
106788,49464,17
106788,49465,17
106788,49466,17
106788,49467,17
106788,49468,17
106788,49469,17
106788,49470,17
106789,49240,17
106789,49241,17
106789,49242,17
106789,49243,17
106789,49244,17
106789,49245,17
106789,49246,17
106789,49247,17
106789,49248,17
106789,49249,17
106789,49250,17
106789,49251,17
106789,49252,17
106789,49253,17
106789,49254,17
106789,49255,17
106789,49256,17
106789,49257,17
106789,49258,17
106789,49259,17
106789,49260,17
106789,49261,17
106789,49262,17
106789,49263,17
106789,49264,17
106789,49265,17
106789,49266,17
106789,49267,17
106789,49268,17
106789,49269,17
106789,49270,17
106789,49271,17
106789,49272,17
106789,49273,17
106789,49274,17
106789,49275,17
106789,49276,17
106789,49277,17
106789,49278,17
106789,49279,17
106789,49280,17
106789,49281,17
106789,49282,17
106789,49283,17
106789,49284,17
106789,49285,17
106789,49286,17
106789,49287,17
106789,49288,17
106789,49289,17
106789,49290,17
106789,49291,17
106789,49292,17
106789,49293,17
106789,49294,17
106789,49295,17
106789,49296,17
106789,49297,17
106789,49298,17
106789,49299,17
106789,49300,17
106789,49301,17
106789,49302,17
106789,49303,17
106789,49304,17
106789,49305,17
106789,49306,17
106789,49307,17
106789,49308,17
106789,49309,17
106789,49310,17
106789,49311,17
106789,49312,17
106789,49313,17
106789,49314,17
106789,49315,17
106789,49316,17
106789,49317,17
106789,49318,17
106789,49319,17
106789,49320,17
106789,49321,17
106789,49322,17
106789,49323,17
106789,49324,17
106789,49325,17
106789,49326,17
106789,49327,17
106789,49328,17
106789,49329,17
106789,49330,17
106789,49331,17
106789,49332,17
106789,49333,17
106789,49334,17
106789,49335,17
106789,49336,17
106789,49337,17
106789,49338,17
106789,49339,17
106789,49340,17
106789,49341,17
106789,49342,17
106789,49343,17
106789,49344,17
106789,49345,17
106789,49346,17
106789,49347,17
106789,49348,17
106789,49349,17
106789,49350,17
106789,49351,17
106789,49352,17
106789,49353,17
106789,49354,17
106789,49355,17
106789,49356,17
106789,49357,17
106789,49358,17
106789,49359,17
106789,49360,17
106789,49361,17
106789,49362,17
106789,49363,17
106789,49364,17
106789,49365,17
106789,49366,17
106789,49367,17
106789,49368,17
106789,49369,17
106789,49370,17
106789,49371,17
106789,49372,17
106789,49373,17
106789,49374,17
106789,49375,17
106789,49376,17
106789,49377,17
106789,49378,17
106789,49379,17
106789,49380,17
106789,49381,17
106789,49382,17
106789,49383,17
106789,49384,17
106789,49385,17
106789,49386,17
106789,49387,17
106789,49388,17
106789,49389,17
106789,49390,17
106789,49391,17
106789,49392,17
106789,49393,17
106789,49394,17
106789,49395,17
106789,49396,17
106789,49397,17
106789,49398,17
106789,49399,17
106789,49400,17
106789,49401,17
106789,49402,17
106789,49403,17
106789,49404,17
106789,49405,17
106789,49406,17
106789,49407,17
106789,49408,17
106789,49409,17
106789,49410,17
106789,49411,17
106789,49412,17
106789,49413,17
106789,49414,17
106789,49415,17
106789,49416,17
106789,49417,17
106789,49418,17
106789,49419,17
106789,49420,17
106789,49421,17
106789,49422,17
106789,49423,17
106789,49424,17
106789,49425,17
106789,49426,17
106789,49427,17
106789,49428,17
106789,49429,17
106789,49430,17
106789,49431,17
106789,49432,17
106789,49433,17
106789,49434,17
106789,49435,17
106789,49436,17
106789,49437,17
106789,49438,17
106789,49439,17
106789,49440,17
106789,49441,17
106789,49442,17
106789,49443,17
106789,49444,17
106789,49445,17
106789,49446,17
106789,49447,17
106789,49448,17
106789,49449,17
106789,49450,17
106789,49451,17
106789,49452,17
106789,49453,17
106789,49454,17
106789,49455,17
106789,49456,17
106789,49457,17
106789,49458,17
106789,49459,17
106789,49460,17
106789,49461,17
106789,49462,17
106789,49463,17
106789,49464,17
106789,49465,17
106789,49466,17
106789,49467,17
106789,49468,17
106789,49469,17
106789,49470,17
106790,49240,17
106790,49241,17
106790,49242,17
106790,49243,17
106790,49244,17
106790,49245,17
106790,49246,17
106790,49247,17
106790,49248,17
106790,49249,17
106790,49250,17
106790,49251,17
106790,49252,17
106790,49253,17
106790,49254,17
106790,49255,17
106790,49256,17
106790,49257,17
106790,49258,17
106790,49259,17
106790,49260,17
106790,49261,17
106790,49262,17
106790,49263,17
106790,49264,17
106790,49265,17
106790,49266,17
106790,49267,17
106790,49268,17
106790,49269,17
106790,49270,17
106790,49271,17
106790,49272,17
106790,49273,17
106790,49274,17
106790,49275,17
106790,49276,17
106790,49277,17
106790,49278,17
106790,49279,17
106790,49280,17
106790,49281,17
106790,49282,17
106790,49283,17
106790,49284,17
106790,49285,17
106790,49286,17
106790,49287,17
106790,49288,17
106790,49289,17
106790,49290,17
106790,49291,17
106790,49292,17
106790,49293,17
106790,49294,17
106790,49295,17
106790,49296,17
106790,49297,17
106790,49298,17
106790,49299,17
106790,49300,17
106790,49301,17
106790,49302,17
106790,49303,17
106790,49304,17
106790,49305,17
106790,49306,17
106790,49307,17
106790,49308,17
106790,49309,17
106790,49310,17
106790,49311,17
106790,49312,17
106790,49313,17
106790,49314,17
106790,49315,17
106790,49316,17
106790,49317,17
106790,49318,17
106790,49319,17
106790,49320,17
106790,49321,17
106790,49322,17
106790,49323,17
106790,49324,17
106790,49325,17
106790,49326,17
106790,49327,17
106790,49328,17
106790,49329,17
106790,49330,17
106790,49331,17
106790,49332,17
106790,49333,17
106790,49334,17
106790,49335,17
106790,49336,17
106790,49337,17
106790,49338,17
106790,49339,17
106790,49340,17
106790,49341,17
106790,49342,17
106790,49343,17
106790,49344,17
106790,49345,17
106790,49346,17
106790,49347,17
106790,49348,17
106790,49349,17
106790,49350,17
106790,49351,17
106790,49352,17
106790,49353,17
106790,49354,17
106790,49355,17
106790,49356,17
106790,49357,17
106790,49358,17
106790,49359,17
106790,49360,17
106790,49361,17
106790,49362,17
106790,49363,17
106790,49364,17
106790,49365,17
106790,49366,17
106790,49367,17
106790,49368,17
106790,49369,17
106790,49370,17
106790,49371,17
106790,49372,17
106790,49373,17
106790,49374,17
106790,49375,17
106790,49376,17
106790,49377,17
106790,49378,17
106790,49379,17
106790,49380,17
106790,49381,17
106790,49382,17
106790,49383,17
106790,49384,17
106790,49385,17
106790,49386,17
106790,49387,17
106790,49388,17
106790,49389,17
106790,49390,17
106790,49391,17
106790,49392,17
106790,49393,17
106790,49394,17
106790,49395,17
106790,49396,17
106790,49397,17
106790,49398,17
106790,49399,17
106790,49400,17
106790,49401,17
106790,49402,17
106790,49403,17
106790,49404,17
106790,49405,17
106790,49406,17
106790,49407,17
106790,49408,17
106790,49409,17
106790,49410,17
106790,49411,17
106790,49412,17
106790,49413,17
106790,49414,17
106790,49415,17
106790,49416,17
106790,49417,17
106790,49418,17
106790,49419,17
106790,49420,17
106790,49421,17
106790,49422,17
106790,49423,17
106790,49424,17
106790,49425,17
106790,49426,17
106790,49427,17
106790,49428,17
106790,49429,17
106790,49430,17
106790,49431,17
106790,49432,17
106790,49433,17
106790,49434,17
106790,49435,17
106790,49436,17
106790,49437,17
106790,49438,17
106790,49439,17
106790,49440,17
106790,49441,17
106790,49442,17
106790,49443,17
106790,49444,17
106790,49445,17
106790,49446,17
106790,49447,17
106790,49448,17
106790,49449,17
106790,49450,17
106790,49451,17
106790,49452,17
106790,49453,17
106790,49454,17
106790,49455,17
106790,49456,17
106790,49457,17
106790,49458,17
106790,49459,17
106790,49460,17
106790,49461,17
106790,49462,17
106790,49463,17
106790,49464,17
106790,49465,17
106790,49466,17
106790,49467,17
106790,49468,17
106790,49469,17
106790,49470,17
106791,49240,17
106791,49241,17
106791,49242,17
106791,49243,17
106791,49244,17
106791,49245,17
106791,49246,17
106791,49247,17
106791,49248,17
106791,49249,17
106791,49250,17
106791,49251,17
106791,49252,17
106791,49253,17
106791,49254,17
106791,49255,17
106791,49256,17
106791,49257,17
106791,49258,17
106791,49259,17
106791,49260,17
106791,49261,17
106791,49262,17
106791,49263,17
106791,49264,17
106791,49265,17
106791,49266,17
106791,49267,17
106791,49268,17
106791,49269,17
106791,49270,17
106791,49271,17
106791,49272,17
106791,49273,17
106791,49274,17
106791,49275,17
106791,49276,17
106791,49277,17
106791,49278,17
106791,49279,17
106791,49280,17
106791,49281,17
106791,49282,17
106791,49283,17
106791,49284,17
106791,49285,17
106791,49286,17
106791,49287,17
106791,49288,17
106791,49289,17
106791,49290,17
106791,49291,17
106791,49292,17
106791,49293,17
106791,49294,17
106791,49295,17
106791,49296,17
106791,49297,17
106791,49298,17
106791,49299,17
106791,49300,17
106791,49301,17
106791,49302,17
106791,49303,17
106791,49304,17
106791,49305,17
106791,49306,17
106791,49307,17
106791,49308,17
106791,49309,17
106791,49310,17
106791,49311,17
106791,49312,17
106791,49313,17
106791,49314,17
106791,49315,17
106791,49316,17
106791,49317,17
106791,49318,17
106791,49319,17
106791,49320,17
106791,49321,17
106791,49322,17
106791,49323,17
106791,49324,17
106791,49325,17
106791,49326,17
106791,49327,17
106791,49328,17
106791,49329,17
106791,49330,17
106791,49331,17
106791,49332,17
106791,49333,17
106791,49334,17
106791,49335,17
106791,49336,17
106791,49337,17
106791,49338,17
106791,49339,17
106791,49340,17
106791,49341,17
106791,49342,17
106791,49343,17
106791,49344,17
106791,49345,17
106791,49346,17
106791,49347,17
106791,49348,17
106791,49349,17
106791,49350,17
106791,49351,17
106791,49352,17
106791,49353,17
106791,49354,17
106791,49355,17
106791,49356,17
106791,49357,17
106791,49358,17
106791,49359,17
106791,49360,17
106791,49361,17
106791,49362,17
106791,49363,17
106791,49364,17
106791,49365,17
106791,49366,17
106791,49367,17
106791,49368,17
106791,49369,17
106791,49370,17
106791,49371,17
106791,49372,17
106791,49373,17
106791,49374,17
106791,49375,17
106791,49376,17
106791,49377,17
106791,49378,17
106791,49379,17
106791,49380,17
106791,49381,17
106791,49382,17
106791,49383,17
106791,49384,17
106791,49385,17
106791,49386,17
106791,49387,17
106791,49388,17
106791,49389,17
106791,49390,17
106791,49391,17
106791,49392,17
106791,49393,17
106791,49394,17
106791,49395,17
106791,49396,17
106791,49397,17
106791,49398,17
106791,49399,17
106791,49400,17
106791,49401,17
106791,49402,17
106791,49403,17
106791,49404,17
106791,49405,17
106791,49406,17
106791,49407,17
106791,49408,17
106791,49409,17
106791,49410,17
106791,49411,17
106791,49412,17
106791,49413,17
106791,49414,17
106791,49415,17
106791,49416,17
106791,49417,17
106791,49418,17
106791,49419,17
106791,49420,17
106791,49421,17
106791,49422,17
106791,49423,17
106791,49424,17
106791,49425,17
106791,49426,17
106791,49427,17
106791,49428,17
106791,49429,17
106791,49430,17
106791,49431,17
106791,49432,17
106791,49433,17
106791,49434,17
106791,49435,17
106791,49436,17
106791,49437,17
106791,49438,17
106791,49439,17
106791,49440,17
106791,49441,17
106791,49442,17
106791,49443,17
106791,49444,17
106791,49445,17
106791,49446,17
106791,49447,17
106791,49448,17
106791,49449,17
106791,49450,17
106791,49451,17
106791,49452,17
106791,49453,17
106791,49454,17
106791,49455,17
106791,49456,17
106791,49457,17
106791,49458,17
106791,49459,17
106791,49460,17
106791,49461,17
106791,49462,17
106791,49463,17
106791,49464,17
106791,49465,17
106791,49466,17
106791,49467,17
106791,49468,17
106791,49469,17
106791,49470,17
106792,49240,17
106792,49241,17
106792,49242,17
106792,49243,17
106792,49244,17
106792,49245,17
106792,49246,17
106792,49247,17
106792,49248,17
106792,49249,17
106792,49250,17
106792,49251,17
106792,49252,17
106792,49253,17
106792,49254,17
106792,49255,17
106792,49256,17
106792,49257,17
106792,49258,17
106792,49259,17
106792,49260,17
106792,49261,17
106792,49262,17
106792,49263,17
106792,49264,17
106792,49265,17
106792,49266,17
106792,49267,17
106792,49268,17
106792,49269,17
106792,49270,17
106792,49271,17
106792,49272,17
106792,49273,17
106792,49274,17
106792,49275,17
106792,49276,17
106792,49277,17
106792,49278,17
106792,49279,17
106792,49280,17
106792,49281,17
106792,49282,17
106792,49283,17
106792,49284,17
106792,49285,17
106792,49286,17
106792,49287,17
106792,49288,17
106792,49289,17
106792,49290,17
106792,49291,17
106792,49292,17
106792,49293,17
106792,49294,17
106792,49295,17
106792,49296,17
106792,49297,17
106792,49298,17
106792,49299,17
106792,49300,17
106792,49301,17
106792,49302,17
106792,49303,17
106792,49304,17
106792,49305,17
106792,49306,17
106792,49307,17
106792,49308,17
106792,49309,17
106792,49310,17
106792,49311,17
106792,49312,17
106792,49313,17
106792,49314,17
106792,49315,17
106792,49316,17
106792,49317,17
106792,49318,17
106792,49319,17
106792,49320,17
106792,49321,17
106792,49322,17
106792,49323,17
106792,49324,17
106792,49325,17
106792,49326,17
106792,49327,17
106792,49328,17
106792,49329,17
106792,49330,17
106792,49331,17
106792,49332,17
106792,49333,17
106792,49334,17
106792,49335,17
106792,49336,17
106792,49337,17
106792,49338,17
106792,49339,17
106792,49340,17
106792,49341,17
106792,49342,17
106792,49343,17
106792,49344,17
106792,49345,17
106792,49346,17
